Coord_center_el.x 	 Coord_center_el.y 	 Psi	Time: 3.8010	Mesh (Number of cells): 14113
0.1098495615 	 0.6666283177 	 0.0048819609 	 388
-0.6028499353 	 0.7787082019 	 0.2349314615 	 389
0.5087024085 	 -0.5046410020 	 0.0503771659 	 390
0.2505628905 	 -0.4173026598 	 -0.0040869730 	 391
0.5995111040 	 0.7515376383 	 0.2099248662 	 392
-0.9384025038 	 0.2599064302 	 0.2215725408 	 393
0.5146122775 	 -0.4918430885 	 0.0483540147 	 394
0.5287952311 	 -0.4921165672 	 0.0524428514 	 395
-0.1969968775 	 -0.4470832106 	 -0.0042229985 	 396
0.1560652783 	 0.1779543701 	 -0.0004430965 	 397
-0.8841164351 	 -0.4059483368 	 0.2187940005 	 398
-0.1918830231 	 -0.4340836051 	 -0.0051925471 	 399
-0.9288777233 	 0.2693028417 	 0.2146134161 	 400
0.1567605759 	 -0.1633197664 	 -0.0004348310 	 401
0.0729450753 	 0.2609741016 	 -0.0000959709 	 402
0.0820154309 	 0.2522285519 	 -0.0001539695 	 403
0.1837341767 	 0.6434362285 	 0.0130781376 	 404
0.3030872537 	 -0.6138109234 	 0.0376853497 	 405
0.1767653270 	 0.6538159386 	 0.0135717813 	 406
0.3304937568 	 0.8882452892 	 0.1934780552 	 407
-0.5984549809 	 0.7923831999 	 0.2429546086 	 408
0.2947199011 	 -0.6244742469 	 0.0396502776 	 409
0.4061024886 	 -0.2838018132 	 -0.0027996902 	 410
0.6721828466 	 -0.4010077288 	 0.0821141264 	 411
0.4103978710 	 -0.2698736126 	 -0.0028898212 	 412
0.7062621411 	 0.6582753691 	 0.2160454250 	 413
0.6633684422 	 -0.3897644103 	 0.0757140245 	 414
0.6317249888 	 -0.4441718436 	 0.0773400290 	 415
0.1889941953 	 -0.4263916613 	 -0.0053488604 	 416
0.6459082944 	 -0.4470067273 	 0.0833753151 	 417
-0.6792658858 	 0.6989484286 	 0.2229868941 	 418
0.6922891469 	 -0.3675304205 	 0.0821109800 	 419
-0.3465991276 	 -0.6031052152 	 0.0401394434 	 420
0.4644311718 	 -0.2955726585 	 0.0039647179 	 421
-0.1914229177 	 0.7134518535 	 0.0338545572 	 422
0.4699787210 	 -0.2823631731 	 0.0039360410 	 423
0.8490422627 	 -0.4623216335 	 0.2173972872 	 424
0.4842052880 	 -0.2849811697 	 0.0058778588 	 425
0.1708716748 	 -0.1635917137 	 -0.0007422437 	 426
-0.9004022109 	 0.3679940906 	 0.2201794455 	 427
0.2284243458 	 -0.0011107870 	 -0.0004588897 	 428
-0.1687527622 	 -0.7489943968 	 0.0713039162 	 429
0.3527800965 	 -0.3482202322 	 -0.0028265367 	 430
-0.6834577739 	 0.6853113787 	 0.2162332959 	 431
0.8613755606 	 -0.4633718143 	 0.2278196841 	 432
0.9553051095 	 0.1969458803 	 0.2175213442 	 433
0.6536324155 	 -0.2994667036 	 0.0508561768 	 434
0.5724069397 	 -0.4567575948 	 0.0578119156 	 435
0.4895812549 	 -0.2262328866 	 0.0024966684 	 436
0.5031658180 	 -0.2274827383 	 0.0044327506 	 437
0.6650664734 	 -0.4133328997 	 0.0822461487 	 438
0.6444472062 	 -0.2880902452 	 0.0463491440 	 439
0.9441033597 	 0.2028454017 	 0.2105258136 	 440
-0.4821690659 	 -0.3114602344 	 0.0070824028 	 441
0.0831616533 	 0.2312877701 	 -0.0001130777 	 442
0.1566804075 	 -0.7046229416 	 0.0514561672 	 443
0.6696028464 	 -0.3773760868 	 0.0757401249 	 444
-0.8456692051 	 -0.4659841869 	 0.2101224649 	 445
0.6839471242 	 -0.3792578690 	 0.0819258650 	 446
0.7041707811 	 -0.0724713409 	 0.0467904149 	 447
0.1425929871 	 -0.7027449419 	 0.0503578013 	 448
0.2775281428 	 -0.4168287999 	 -0.0027908609 	 449
-0.8368273852 	 -0.4775274714 	 0.2097893517 	 450
0.6510004785 	 -0.4111983385 	 0.0760453580 	 451
0.9720537858 	 0.0256505551 	 0.2184871810 	 452
0.8545955940 	 0.4451261662 	 0.2115432510 	 453
-0.3329277102 	 -0.6013374554 	 0.0375431452 	 454
0.2783713035 	 -0.6477731149 	 0.0451212660 	 455
0.6523652035 	 -0.2764188073 	 0.0469427297 	 456
0.1370647483 	 -0.7159111121 	 0.0546320112 	 457
0.3921839641 	 -0.5691525396 	 0.0401450954 	 458
0.7324506881 	 -0.0966342898 	 0.0591846405 	 459
0.4349514982 	 -0.8586422002 	 0.2128529669 	 460
0.6662899670 	 -0.2776289940 	 0.0523074148 	 461
-0.1956266554 	 -0.7238119684 	 0.0634987968 	 462
-0.1901583506 	 -0.7112388447 	 0.0572523340 	 463
-0.1127276931 	 0.9566825024 	 0.2098894313 	 464
0.3570667761 	 -0.5796544450 	 0.0363850389 	 465
0.2160973941 	 -0.4030181507 	 -0.0057372289 	 466
0.7545316300 	 -0.6173898893 	 0.2242601741 	 467
0.3252247963 	 -0.3483324405 	 -0.0044056726 	 468
